DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/9/17,19:15,,,40.742043,-73.95436,"(40.742043, -73.95436)",51 AVENUE                       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3786760,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,19:15,,,40.682037,-73.87788,"(40.682037, -73.87788)",LOGAN STREET                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3786876,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,19:15,,,40.879215,-73.885284,"(40.879215, -73.885284)",JEROME AVENUE                   ,,,1,0,0,0,0,0,1,0,Other Vehicular,Failure to Yield Right-of-Way,,,,3787770,MOTORCYCLE,,,,
11/9/17,19:20,MANHATTAN,10002,40.719067,-73.99336,"(40.719067, -73.99336)",CHRYSTIE STREET                 ,BROOME STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3787140,TK,PASSENGER VEHICLE,,,
11/9/17,19:20,,,40.61636,-74.15677,"(40.61636, -74.15677)",RICHMOND AVENUE                 ,GOETHALS ROAD NORTH,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3786764,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,19:22,BROOKLYN,11235,40.57811,-73.95912,"(40.57811, -73.95912)",,,1027      BRIGHTON BEACH AVENUE         ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3786864,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,19:27,,,40.686745,-73.96553,"(40.686745, -73.96553)",WASHINGTON AVENUE               ,,,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,,,3786948,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,19:30,BROOKLYN,11236,40.650402,-73.89422,"(40.650402, -73.89422)",GLENWOOD ROAD                   ,EAST 108 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3786923,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,19:30,QUEENS,11374,40.732944,-73.86667,"(40.732944, -73.86667)",HORACE HARDING EXPRESSWAY       ,93 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3786941,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,19:30,,,40.596607,-73.99453,"(40.596607, -73.99453)",BAY 34 STREET                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3786748,PASSENGER VEHICLE,,,,
11/9/17,19:30,,,40.795403,-73.94188,"(40.795403, -73.94188)",EAST 112 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3787704,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,19:30,,,40.83142,-73.91831,"(40.83142, -73.91831)",SHERIDAN AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3786926,TK,SPORT UTILITY / STATION WAGON,,,
11/9/17,19:30,,,,,,WEST STREET                     ,WASHINGTON STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3787021,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,19:30,,,40.608913,-74.1212,"(40.608913, -74.1212)",,,744       MANOR ROAD                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,,,,3787285,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,19:30,,,40.714527,-73.97481,"(40.714527, -73.97481)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3787177,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/9/17,19:30,,,40.707436,-73.727554,"(40.707436, -73.727554)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3786828,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/9/17,19:30,QUEENS,11422,40.66561,-73.73568,"(40.66561, -73.73568)",SUNRISE HIGHWAY                 ,FRANCIS LEWIS BOULEVARD,,4,0,0,0,0,0,4,0,Unspecified,Unspecified,Unspecified,,,3786904,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/9/17,19:40,,,40.697556,-73.852776,"(40.697556, -73.852776)",PARK LANE SOUTH                 ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Following Too Closely,,,,3787046,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,19:45,MANHATTAN,10022,40.763588,-73.97142,"(40.763588, -73.97142)",EAST 59 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3787328,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,19:48,,,40.768887,-73.90691,"(40.768887, -73.90691)",43 STREET                       ,ASTORIA BOULEVARD,,1,0,1,0,0,0,0,0,Unspecified,,,,,3787068,MOTORCYCLE,,,,
11/9/17,19:51,,,40.878643,-73.871605,"(40.878643, -73.871605)",EAST GUN HILL ROAD              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3787765,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/9/17,19:55,QUEENS,11694,40.576706,-73.85239,"(40.576706, -73.85239)",NEWPORT AVENUE                  ,BEACH 133 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3789310,PASSENGER VEHICLE,,,,
11/9/17,19:57,QUEENS,11377,40.761635,-73.90552,"(40.761635, -73.90552)",28 AVENUE                       ,HOBART STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3787004,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/9/17,1:00,MANHATTAN,10003,40.724575,-73.990616,"(40.724575, -73.990616)",,,27        2 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3786959,TK,SPORT UTILITY / STATION WAGON,,,
11/9/17,1:25,,,40.652554,-73.92078,"(40.652554, -73.92078)",RALPH AVENUE                    ,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3786462,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
11/9/17,1:30,,,40.66475,-73.89405,"(40.66475, -73.89405)",PENNSYLVANIA AVENUE             ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3786444,GG,SPORT UTILITY / STATION WAGON,,,
11/9/17,1:30,,,40.6361,-74.161354,"(40.6361, -74.161354)",,,54        LOCKMAN AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3786630,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,1:45,QUEENS,11435,40.697796,-73.80814,"(40.697796, -73.80814)",95 AVENUE                       ,LIVERPOOL STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,Unspecified,,3788765,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/9/17,20:00,BROOKLYN,11208,40.675186,-73.873436,"(40.675186, -73.873436)",PITKIN AVENUE                   ,CHESTNUT STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3786880,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,20:00,MANHATTAN,10035,,,,,,28        central road                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3787057,PASSENGER VEHICLE,,,,
11/9/17,20:00,QUEENS,11357,40.786617,-73.80488,"(40.786617, -73.80488)",,,157-23    CROSS ISLAND PARKWAY          ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3786843,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/9/17,20:00,,,40.665794,-73.7464,"(40.665794, -73.7464)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3786834,PICK-UP TRUCK,PASSENGER VEHICLE,,,
11/9/17,20:00,,,40.845467,-73.92813,"(40.845467, -73.92813)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3786985,DS,PASSENGER VEHICLE,,,
11/9/17,20:00,,,40.696445,-73.8131,"(40.696445, -73.8131)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3787329,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,20:00,,,40.56547,-74.18292,"(40.56547, -74.18292)",ARTHUR KILL ROAD                ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3788287,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,20:01,,,40.814934,-73.91496,"(40.814934, -73.91496)",BROOK AVENUE                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,3788723,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,20:08,BRONX,10465,40.81438,-73.81616,"(40.81438, -73.81616)",,,2870      SCHURZ AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3787077,PASSENGER VEHICLE,,,,
11/9/17,20:08,,,40.761272,-73.95571,"(40.761272, -73.95571)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3787204,TAXI,SPORT UTILITY / STATION WAGON,,,
11/9/17,20:25,BROOKLYN,11212,40.66005,-73.91743,"(40.66005, -73.91743)",EAST 98 STREET                  ,LENOX ROAD,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,,,,3787188,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,20:25,,,40.76229,-73.986115,"(40.76229, -73.986115)",WEST 50 STREET                  ,,,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,,,,3787028,BICYCLE,PASSENGER VEHICLE,,,
11/9/17,20:28,,,40.7606,-73.96434,"(40.7606, -73.96434)",EAST 59 STREET                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3787326,PASSENGER VEHICLE,,,,
11/9/17,20:30,BRONX,10460,40.843826,-73.887924,"(40.843826, -73.887924)",EAST TREMONT AVENUE             ,MAPES AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,3788236,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,20:30,QUEENS,11419,40.693264,-73.824066,"(40.693264, -73.824066)",95 AVENUE                       ,123 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3787061,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,20:30,MANHATTAN,10017,40.754974,-73.976524,"(40.754974, -73.976524)",VANDERBILT AVENUE               ,EAST 46 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3790573,PASSENGER VEHICLE,,,,
11/9/17,20:30,,,,,,OCEAN PARKWAY                   ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3787358,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,20:40,,,40.759262,-73.750374,"(40.759262, -73.750374)",,,,0,0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,Driver Inattention/Distraction,,,3786954,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/9/17,20:42,,,40.60729,-74.14086,"(40.60729, -74.14086)",SOUTH GANNON AVENUE             ,WOOLLEY AVENUE,,6,0,0,0,0,0,6,0,Lost Consciousness,Unspecified,,,,3787354,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,20:45,BROOKLYN,11237,40.699474,-73.9117,"(40.699474, -73.9117)",,,1546      MYRTLE AVENUE                 ,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3787944,PASSENGER VEHICLE,BU,,,
11/9/17,20:48,,,,,,HORACE HARDING EXPRESSWAY       ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3786916,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/9/17,20:49,QUEENS,11379,40.71244,-73.89403,"(40.71244, -73.89403)",65 LANE                         ,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3787415,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/9/17,20:50,MANHATTAN,10065,40.764053,-73.96476,"(40.764053, -73.96476)",3 AVENUE                        ,EAST 63 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3787197,TAXI,SPORT UTILITY / STATION WAGON,,,
11/9/17,20:50,,,40.855858,-73.91572,"(40.855858, -73.91572)",OSBORNE PLACE                   ,,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3786986,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/9/17,21:00,,,40.608765,-73.94155,"(40.608765, -73.94155)",AVENUE R                        ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3787120,PASSENGER VEHICLE,,,,
11/9/17,21:00,,,,,,ROSEDALE AVENUE                 ,CROSS BRONX EXPWY SERVICE ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3787017,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,21:00,BRONX,10455,40.814823,-73.90953,"(40.814823, -73.90953)",PONTIAC PLACE                   ,TRINITY AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3788729,PASSENGER VEHICLE,,,,
11/9/17,21:00,QUEENS,11436,40.68211,-73.79464,"(40.68211, -73.79464)",116 AVENUE                      ,147 STREET,,6,0,0,0,0,0,6,0,Backing Unsafely,Unspecified,,,,3787182,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/9/17,21:05,MANHATTAN,10002,40.719307,-73.97723,"(40.719307, -73.97723)",EAST HOUSTON STREET             ,BARUCH DRIVE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3787506,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,21:10,BROOKLYN,11220,40.648308,-74.01412,"(40.648308, -74.01412)",3 AVENUE                        ,49 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3787237,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/9/17,21:10,,,40.613388,-73.995995,"(40.613388, -73.995995)",BAY RIDGE PARKWAY               ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3786736,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/9/17,21:12,MANHATTAN,10024,40.787792,-73.97123,"(40.787792, -73.97123)",COLUMBUS AVENUE                 ,WEST 88 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3787279,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/9/17,21:15,,,40.63932,-74.02356,"(40.63932, -74.02356)",3 AVENUE                        ,65 STREET,,0,1,0,1,0,0,0,0,Alcohol Involvement,,,,,3787236,SPORT UTILITY / STATION WAGON,,,,
11/9/17,21:20,BROOKLYN,11230,40.62713,-73.97528,"(40.62713, -73.97528)",ELMWOOD AVENUE                  ,EAST 2 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3786846,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,21:20,QUEENS,11377,40.757847,-73.89922,"(40.757847, -73.89922)",68 STREET                       ,31 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3787961,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/9/17,21:30,BROOKLYN,11238,40.681557,-73.966545,"(40.681557, -73.966545)",ATLANTIC AVENUE                 ,CLINTON AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3787476,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,21:30,QUEENS,11101,40.73634,-73.93266,"(40.73634, -73.93266)",GREENPOINT AVENUE               ,GALE AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3786759,PICK-UP TRUCK,PASSENGER VEHICLE,,,
11/9/17,21:30,,,40.858803,-73.84647,"(40.858803, -73.84647)",SEYMOUR AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3787261,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,21:30,,,40.74045,-73.844376,"(40.74045, -73.844376)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3787315,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,21:35,BRONX,10459,40.824654,-73.89194,"(40.824654, -73.89194)",SOUTHERN BOULEVARD              ,WESTCHESTER AVENUE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3788221,PASSENGER VEHICLE,,,,
11/9/17,21:37,BRONX,10474,40.811092,-73.89335,"(40.811092, -73.89335)",TRUXTON STREET                  ,RANDALL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3788222,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,21:40,,,40.679367,-73.879715,"(40.679367, -73.879715)",ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3786882,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,21:45,MANHATTAN,10036,40.75935,-73.98887,"(40.75935, -73.98887)",,,302       WEST 45 STREET                ,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,,,,3788188,TAXI,BICYCLE,,,
11/9/17,21:45,QUEENS,11420,40.66708,-73.81033,"(40.66708, -73.81033)",130 STREET                      ,NORTH CONDUIT AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3786938,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/9/17,21:55,QUEENS,11106,40.75892,-73.92566,"(40.75892, -73.92566)",33 STREET                       ,34 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3787072,PASSENGER VEHICLE,,,,
11/9/17,21:58,BROOKLYN,11209,40.624096,-74.03375,"(40.624096, -74.03375)",RIDGE BOULEVARD                 ,86 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3789608,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,22:00,BRONX,10462,40.83878,-73.85268,"(40.83878, -73.85268)",CASTLE HILL AVENUE              ,GLOVER STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3787069,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,22:00,MANHATTAN,10011,40.73811,-73.99272,"(40.73811, -73.99272)",,,2         WEST 17 STREET                ,0,0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,Following Too Closely,Unspecified,,3787157,PASSENGER VEHICLE,TAXI,TAXI,PASSENGER VEHICLE,
11/9/17,22:00,MANHATTAN,10026,40.798603,-73.94798,"(40.798603, -73.94798)",,,1350      5 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3790989,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
11/9/17,22:00,,,40.716824,-73.82019,"(40.716824, -73.82019)",,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,,,,3788314,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,22:00,BROOKLYN,11207,40.65698,-73.88943,"(40.65698, -73.88943)",STANLEY AVENUE                  ,PENNSYLVANIA AVENUE,,1,0,0,0,0,0,1,0,Driver Inexperience,Driver Inexperience,,,,3788794,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/9/17,22:00,MANHATTAN,10003,40.72978,-73.98682,"(40.72978, -73.98682)",2 AVENUE                        ,EAST 10 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3786962,PASSENGER VEHICLE,BICYCLE,,,
11/9/17,22:00,BROOKLYN,11207,40.65591,-73.89191,"(40.65591, -73.89191)",STANLEY AVENUE                  ,ALABAMA AVENUE,,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,,,,3786885,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,22:05,BROOKLYN,11207,40.67567,-73.89785,"(40.67567, -73.89785)",ATLANTIC AVENUE                 ,SHEFFIELD AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3786881,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,22:06,MANHATTAN,10016,40.744778,-73.97589,"(40.744778, -73.97589)",EAST 34 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3786949,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,22:13,,,,,,,,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,3787079,SPORT UTILITY / STATION WAGON,,,,
11/9/17,22:15,QUEENS,11369,40.766308,-73.86584,"(40.766308, -73.86584)",,,25-21     BUTLER STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3788447,PICK-UP TRUCK,PASSENGER VEHICLE,,,
11/9/17,22:20,,,40.756565,-73.99028,"(40.756565, -73.99028)",8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3788476,TAXI,PASSENGER VEHICLE,,,
11/9/17,22:20,,,40.735424,-73.84466,"(40.735424, -73.84466)",,,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,Unspecified,,,3787432,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,,
11/9/17,22:25,,,40.763573,-73.92189,"(40.763573, -73.92189)",33 STREET                       ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3787071,PASSENGER VEHICLE,PICK-UP TRUCK,,,
11/9/17,22:40,,,40.65749,-73.893074,"(40.65749, -73.893074)",LINDEN BOULEVARD                ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3788804,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,22:40,,,40.729996,-73.91187,"(40.729996, -73.91187)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3787418,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/9/17,22:45,QUEENS,11367,40.718285,-73.81491,"(40.718285, -73.81491)",,,147-28    UNION TURNPIKE                ,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3787507,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,22:45,QUEENS,11373,40.741676,-73.86756,"(40.741676, -73.86756)",JUNCTION BOULEVARD              ,50 AVENUE,,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,3787428,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,22:47,MANHATTAN,10003,40.736103,-73.99354,"(40.736103, -73.99354)",,,69        5 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3787616,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/9/17,23:00,,,40.75337,-73.974655,"(40.75337, -73.974655)",LEXINGTON AVENUE                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3786832,TAXI,garba,,,
11/9/17,23:05,,,40.88974,-73.84591,"(40.88974, -73.84591)",EAST 233 STREET                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3788302,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/9/17,23:08,QUEENS,11429,40.720047,-73.73217,"(40.720047, -73.73217)",222 STREET                      ,95 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3786905,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,23:10,,,40.68174,-73.95859,"(40.68174, -73.95859)",FULTON STREET                   ,,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3786860,PASSENGER VEHICLE,,,,
11/9/17,23:15,QUEENS,11368,40.762253,-73.84216,"(40.762253, -73.84216)",,,127-50    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3787482,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/9/17,23:15,,,40.796642,-73.96848,"(40.796642, -73.96848)",WEST 100 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3787278,PASSENGER VEHICLE,,,,
11/9/17,23:26,MANHATTAN,10032,40.834114,-73.941124,"(40.834114, -73.941124)",WEST 159 STREET                 ,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3788390,PASSENGER VEHICLE,DP,,,
11/9/17,23:30,,,40.71343,-73.780594,"(40.71343, -73.780594)",HILLSIDE AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3787330,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/9/17,23:35,,,40.776527,-73.839775,"(40.776527, -73.839775)",25 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3786857,PASSENGER VEHICLE,,,,
11/9/17,23:45,QUEENS,11101,40.744026,-73.92616,"(40.744026, -73.92616)",39 STREET                       ,QUEENS BOULEVARD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3786758,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,23:48,MANHATTAN,10027,40.813816,-73.95665,"(40.813816, -73.95665)",,,509       WEST 125 STREET               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Pavement Slippery,,,,3787133,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/9/17,23:55,MANHATTAN,10035,40.802753,-73.93358,"(40.802753, -73.93358)",EAST 125 STREET                 ,2 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3787058,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
